,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
247,Anonymous Class,com.android.dialer.voicemail.VoicemailStatusHelperImpl.reorderMessages.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
248,Public Class,com.android.dialer.widget.ActionBarController,2,1,3,0,14,4,14,14,14,152,1,55,Lines Increased
249,Anonymous Class,com.android.dialer.widget.ActionBarController.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
250,Public Interface,com.android.dialer.widget.ActionBarController.ActivityUi,0,0,0,1,5,0,5,5,5,7,0,0,Lines Increased
251,Anonymous Class,com.android.dialer.widget.ActionBarController.slideActionBar.(Anon_2),1,1,2,0,1,0,1,1,1,7,2,0,No Change
252,Public Class,com.android.dialer.widget.OverlappingPaneLayout,3,1,6,0,42,22,43,43,20,876,2,90,Class Deleted
253,Class,com.android.dialer.widget.OverlappingPaneLayout.AccessibilityDelegate,2,1,1,0,3,1,3,3,2,51,2,66,Class Deleted
254,Private Class,com.android.dialer.widget.OverlappingPaneLayout.DragHelperCallback,3,1,4,0,10,0,24,10,10,145,2,0,Class Deleted
255,Public Static Class,com.android.dialer.widget.OverlappingPaneLayout.LayoutParams,1,1,0,0,6,2,6,6,6,29,2,83,Class Deleted
256,Public Interface,com.android.dialer.widget.OverlappingPaneLayout.PanelSlideCallbacks,0,0,0,1,5,0,5,5,5,7,0,0,Class Deleted
257,Static Class,com.android.dialer.widget.OverlappingPaneLayout.SavedState,1,1,0,0,3,1,3,3,1,24,2,33,Class Deleted
258,Anonymous Class,com.android.dialer.widget.OverlappingPaneLayout.SavedState.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,Class Deleted
259,Public Class,com.android.dialer.widget.SearchEditTextLayout,1,1,1,0,16,20,16,16,12,190,2,86,Lines Increased
260,Public Interface,com.android.dialer.widget.SearchEditTextLayout.OnBackButtonClickedListener,0,0,0,1,1,0,1,1,1,3,0,0,Class Deleted
261,Anonymous Class,com.android.dialer.widget.SearchEditTextLayout.onFinishInflate.(Anon_1),2,1,1,0,1,0,1,1,1,9,2,0,Lines Decreased
262,Anonymous Class,com.android.dialer.widget.SearchEditTextLayout.onFinishInflate.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,Lines Increased
263,Anonymous Class,com.android.dialer.widget.SearchEditTextLayout.onFinishInflate.(Anon_3),2,1,2,0,1,0,1,1,1,7,2,0,No Change
264,Anonymous Class,com.android.dialer.widget.SearchEditTextLayout.prepareAnimator.(Anon_4),1,1,1,0,1,0,1,1,1,6,2,0,Class Deleted
265,Public Class,com.android.dialer.widget.ViewDragHelper,2,1,1,0,55,23,57,57,34,790,1,88,Class Deleted
266,Anonymous Class,com.android.dialer.widget.ViewDragHelper.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
267,Public Static Abstract Class,com.android.dialer.widget.ViewDragHelper.Callback,1,1,0,1,14,0,14,14,14,28,1,0,Class Deleted
