,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
32,Anonymous Class,com.android.deskclock.AlarmClockFragment.showUndoBar.(Anon_2),1,2,1,0,1,0,1,1,1,8,1,0,No Change
33,Public Class,com.android.deskclock.AlarmInitReceiver,1,1,5,0,2,0,2,2,1,38,2,0,Lines Increased
34,Anonymous Class,com.android.deskclock.AlarmInitReceiver.onReceive.(Anon_1),3,1,5,0,1,0,1,1,1,18,2,0,Lines Increased
35,Public Class,com.android.deskclock.AlarmListeners,0,1,0,0,0,0,0,0,0,11,1,0,No Change
36,Public Static Class,com.android.deskclock.AlarmListeners.DigitalClockClickListener,1,2,0,0,2,1,2,2,2,9,1,50,No Change
37,Public Class,com.android.deskclock.alarms.AlarmActivity,2,3,7,0,13,19,13,13,5,337,2,82,Lines Increased
38,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.(Anon_1),5,1,3,0,1,0,1,1,1,24,2,0,No Change
39,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlarmBounceAnimator.(Anon_2),2,1,1,0,1,0,1,1,1,9,2,0,Class Deleted
40,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlertAnimator.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
41,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlertAnimator.(Anon_4),2,1,1,0,1,0,1,1,1,12,2,0,No Change
42,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlertAnimator.(Anon_5),1,1,1,0,1,0,1,1,1,5,2,0,No Change
43,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlertAnimator.(Anon_6),1,1,1,0,1,0,1,1,1,10,2,0,Lines Increased
44,Anonymous Class,com.android.deskclock.alarms.AlarmActivity.getAlertAnimator.(Anon_6).onAnimationEnd.(Anon_7),1,1,0,0,1,0,1,1,1,5,2,0,No Change
45,Public Class,com.android.deskclock.alarms.AlarmKlaxon,3,1,3,0,0,0,4,4,2,89,1,50,Lines Decreased
46,Anonymous Class,com.android.deskclock.alarms.AlarmKlaxon.start.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0,Class Deleted
47,Public Class,com.android.deskclock.alarms.AlarmNotifications,1,1,9,0,0,0,8,8,7,182,1,0,Lines Decreased
48,Public Class,com.android.deskclock.alarms.AlarmService,2,1,6,0,6,4,8,8,6,99,2,71,Lines Increased
49,Anonymous Class,com.android.deskclock.alarms.AlarmService.(Anon_1),2,1,4,0,1,0,1,1,1,8,2,0,No Change
50,Public Class,com.android.deskclock.alarms.AlarmStateManager,2,1,14,0,3,0,24,24,20,362,2,0,Lines Increased
51,Anonymous Class,com.android.deskclock.alarms.AlarmStateManager.onReceive.(Anon_1),1,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
52,Public Class,com.android.deskclock.AlarmUtils,3,1,4,0,0,0,5,5,4,57,1,0,Lines Increased
53,Public Class,com.android.deskclock.AnalogClock,2,1,0,0,13,21,13,13,5,191,2,84,No Change
54,Anonymous Class,com.android.deskclock.AnalogClock.(Anon_1),2,1,1,0,1,0,1,1,1,10,2,0,No Change
55,Anonymous Class,com.android.deskclock.AnalogClock.(Anon_2),1,1,1,0,1,0,1,1,1,7,2,0,No Change
56,Public Class,com.android.deskclock.AndroidClockTextView,2,1,0,0,2,1,2,2,2,22,2,50,No Change
57,Public Class,com.android.deskclock.AnimatorUtils,2,1,1,0,0,0,5,5,5,90,1,80,Lines Increased
58,Anonymous Class,com.android.deskclock.AnimatorUtils.(Anon_1),1,1,0,0,1,0,1,1,1,5,2,0,No Change
59,Anonymous Class,com.android.deskclock.AnimatorUtils.(Anon_2),1,1,0,0,2,0,2,2,2,9,2,0,No Change
60,Anonymous Class,com.android.deskclock.AnimatorUtils.(Anon_3),1,1,0,0,2,0,2,2,2,9,2,0,No Change
61,Anonymous Class,com.android.deskclock.AnimatorUtils.(Anon_4),1,1,0,0,2,0,2,2,2,9,2,0,Lines Increased
62,Public Class,com.android.deskclock.AsyncHandler,1,1,0,0,1,0,2,2,1,12,1,0,No Change
63,Public Class,com.android.deskclock.CircleButtonsLayout,2,1,2,0,5,11,5,5,4,73,2,67,Lines Decreased
64,Public Class,com.android.deskclock.CircleTimerView,1,1,2,0,18,15,18,18,16,194,2,80,No Change
65,Public Class,com.android.deskclock.ClockFragment,2,2,5,0,9,15,17,9,9,217,3,78,Lines Increased
66,Anonymous Class,com.android.deskclock.ClockFragment.(Anon_1),7,1,3,0,1,0,1,1,1,33,2,0,Lines Decreased
67,Anonymous Class,com.android.deskclock.ClockFragment.(Anon_2),2,1,2,0,1,0,1,1,1,9,2,0,Lines Decreased
68,Anonymous Class,com.android.deskclock.ClockFragment.onCreateView.(Anon_3),5,1,2,0,1,4,1,1,1,36,2,0,Class Deleted
69,Anonymous Class,com.android.deskclock.ClockFragment.onCreateView.(Anon_3).onTouch.(Anon_4),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
70,Public Class,com.android.deskclock.DeskClock,2,3,16,0,27,16,27,27,13,530,2,91,Lines Decreased
71,Anonymous Class,com.android.deskclock.DeskClock.(Anon_1),1,1,1,0,1,0,1,1,1,6,2,0,Class Deleted
72,Anonymous Class,com.android.deskclock.DeskClock.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,Class Deleted
73,Anonymous Class,com.android.deskclock.DeskClock.initViews.(Anon_3),1,1,2,0,1,0,1,1,1,5,2,0,No Change
74,Anonymous Class,com.android.deskclock.DeskClock.initViews.(Anon_4),1,1,2,0,1,0,1,1,1,5,2,0,Class Deleted
75,Anonymous Class,com.android.deskclock.DeskClock.initViews.(Anon_5),1,1,2,0,1,0,1,1,1,5,2,0,Class Deleted
76,Public Static Abstract Class,com.android.deskclock.DeskClock.OnTapListener,3,2,1,1,4,8,4,4,2,61,1,29,Class Deleted
77,Private Class,com.android.deskclock.DeskClock.TabsAdapter,1,3,4,0,16,5,16,16,13,131,2,82,Lines Increased
78,Class,com.android.deskclock.DeskClock.TabsAdapter.TabInfo,1,1,1,0,2,2,2,2,1,12,1,25,No Change
79,Public Interface,com.android.deskclock.DeskClockExtensions,0,0,1,1,2,0,2,2,2,4,0,0,Class Deleted
80,Public Class,com.android.deskclock.DeskClockFragment,1,1,1,5,8,3,8,8,8,51,2,87,No Change
81,Anonymous Class,com.android.deskclock.DeskClockFragment.setupFakeOverflowMenuButton.(Anon_1),1,1,0,0,1,0,1,1,1,6,2,0,No Change
82,Anonymous Class,com.android.deskclock.DeskClockFragment.setupFakeOverflowMenuButton.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
