,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
5915,Anonymous Class,com.android.locationtracker.TrackerActivity.showConfirm.(Anon_2),1,2,2,0,1,0,1,1,1,4,1,0,No Change
5916,Anonymous Class,com.android.locationtracker.TrackerActivity.showConfirm.(Anon_3),1,2,1,0,1,0,1,1,1,3,1,0,No Change
5917,Anonymous Class,com.android.locationtracker.TrackerService.(Anon_1),3,1,8,0,2,0,24,2,2,33,2,0,Modified
5918,Private Class,com.android.locationtracker.TrackerService.LocationTrackingListener,2,2,4,0,4,0,4,4,4,24,1,0,No Change
5919,Private Class,com.android.locationtracker.TrackerService.NetworkStateBroadcastReceiver,10,1,6,0,1,0,24,1,1,46,2,0,No Change
5920,Private Class,com.android.locationtracker.TrackerService.PreferenceListener,1,2,3,0,1,0,1,1,1,10,1,0,No Change
5921,Class,com.android.locationtracker.data.CSVFormatter,3,2,4,0,3,0,3,3,3,55,1,0,No Change
5922,Public Class,com.android.locationtracker.data.DateUtils,1,1,0,0,1,0,4,4,3,18,1,0,No Change
5923,Interface,com.android.locationtracker.data.IFormatter,0,0,1,3,3,0,3,3,0,5,0,0,No Change
5924,Class,com.android.locationtracker.data.KMLFormatter,1,2,4,0,3,0,3,3,3,52,1,0,No Change
5925,Private Static Class,com.android.locationtracker.data.KMLFormatter.LineBuilder,1,1,0,0,3,1,3,3,3,14,1,0,No Change
5926,Anonymous Class,com.android.locationtracker.data.TrackerDataHelper.(Anon_1),1,2,1,0,3,0,3,3,3,10,1,0,No Change
5927,Public Class,com.android.locationtracker.data.TrackerListHelper,1,1,7,0,2,1,14,2,2,29,2,0,No Change
5928,Private Class,com.android.locationtracker.data.TrackerListHelper.TrackerAdapter,1,1,7,0,2,0,43,2,2,13,4,0,Modified
5929,Private Static Class,com.android.locationtracker.data.TrackerProvider.DatabaseHelper,1,1,5,0,3,0,16,3,2,22,2,0,No Change
5930,Public Class,com.android.lotsofapps.Nothing,0,1,0,0,0,0,0,0,0,2,1,0,No Change
5931,Anonymous Class,com.android.lowstoragetest.LowStorageTest.(Anon_1),1,2,2,0,1,0,1,1,1,4,1,0,No Change
